TS Greedy -30 LR Time Per Distance 993 / 0
1.0555555555555556,1.0555555555555556,1.0555555555555556,1.0555555555555556,1.0555555555555556,1.0555555555555556,1.0555555555555556,1.0555555555555556,1.125,1.3157894736842106,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.55,1.65,1.65,1.65,1.65,1.6666666666666667,1.7058823529411764,1.72,1.7777777777777777,1.7857142857142858,1.894736842105263,1.9444444444444444,1.9444444444444444,1.9444444444444444,1.9444444444444444,1.9444444444444444,1.9444444444444444,1.9444444444444444,1.9444444444444444,1.9444444444444444,1.9444444444444444,1.9444444444444444,1.9444444444444444,1.9444444444444444,1.9444444444444444,1.9444444444444444,1.9444444444444444,2.0,2.0,2.0625,2.0625,2.0625,2.0625,2.0625,2.0625,2.0625,2.0625,2.0625,2.0625,2.1875,2.1875,2.1875,2.1875,2.1875,2.1875,2.1875,2.1875,2.1875,2.1875,2.1875,2.1875,2.1875,2.1875,2.1875,2.1875,2.1875,2.2857142857142856,2.3333333333333335,2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.6153846153846154,2.6666666666666665,2.6923076923076925,2.789473684210526,2.8666666666666667,2.888888888888889,2.888888888888889,2.888888888888889,2.888888888888889,2.888888888888889,2.888888888888889,2.888888888888889,2.888888888888889,2.888888888888889,2.888888888888889,2.888888888888889,2.888888888888889,2.888888888888889,2.888888888888889,2.888888888888889,2.888888888888889,2.888888888888889,2.888888888888889,2.888888888888889,2.888888888888889,2.888888888888889,3.0,3.0,3.0,3.076923076923077,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.16,3.263157894736842,3.357142857142857,3.3636363636363638,3.388888888888889,3.388888888888889,3.388888888888889,3.388888888888889,3.388888888888889,3.388888888888889,3.388888888888889,3.388888888888889,3.388888888888889,3.388888888888889,3.388888888888889,3.388888888888889,3.388888888888889,3.388888888888889,3.388888888888889,3.388888888888889,3.388888888888889,3.4,3.5625,3.5625,3.5625,3.611111111111111,3.65,3.65,3.65,3.65,3.65,3.65,3.65,3.65,3.65,3.65,3.65,3.65,3.7142857142857144,3.7142857142857144,3.7222222222222223,3.7222222222222223,3.7222222222222223,3.7222222222222223,3.7222222222222223,3.7222222222222223,3.7222222222222223,3.7222222222222223,3.7222222222222223,3.7222222222222223,3.7222222222222223,3.7222222222222223,3.7222222222222223,3.7222222222222223,3.7222222222222223,3.8,3.888888888888889,3.9411764705882355,4.0,4.0,4.0,4.0,4.0,4.0,4.055555555555555,4.055555555555555,4.055555555555555,4.055555555555555,4.055555555555555,4.055555555555555,4.055555555555555,4.055555555555555,4.055555555555555,4.055555555555555,4.055555555555555,4.055555555555555,4.055555555555555,4.055555555555555,4.055555555555555,4.055555555555555,4.125,4.125,4.125,4.125,4.125,4.125,4.125,4.125,4.125,4.125,4.125,4.125,4.125,4.125,4.125,4.125,4.125,4.125,4.125,4.125,4.125,4.125,4.125,4.125,4.125,4.125,4.125,4.125,4.125,4.125,4.125,4.125,4.125,4.125,4.125,4.125,4.125,4.125,4.125,4.125,4.125,4.142857142857143,4.166666666666667,4.166666666666667,4.166666666666667,4.166666666666667,4.166666666666667,4.166666666666667,4.166666666666667,4.166666666666667,4.166666666666667,4.166666666666667,4.1875,4.1875,4.1875,4.1875,4.1875,4.1875,4.1875,4.1875,4.1875,4.1875,4.1875,4.1875,4.1875,4.1875,4.1875,4.2,4.277777777777778,4.333333333333333,4.375,4.375,4.375,4.375,4.375,4.375,4.375,4.375,4.375,4.375,4.375,4.375,4.375,4.375,4.375,4.375,4.375,4.375,4.375,4.375,4.416666666666667,4.428571428571429,4.444444444444445,4.5,4.5,4.5625,4.583333333333333,4.611111111111111,4.611111111111111,4.611111111111111,4.611111111111111,4.611111111111111,4.611111111111111,4.611111111111111,4.611111111111111,4.611111111111111,4.611111111111111,4.642857142857143,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.666666666666667,4.666666666666667,4.722222222222222,4.722222222222222,4.722222222222222,4.722222222222222,4.722222222222222,4.722222222222222,4.8125,4.833333333333333,4.833333333333333,4.954545454545454,5.0,5.0,5.052631578947368,5.125,5.125,5.125,5.125,5.125,5.125,5.125,5.125,5.125,5.125,5.125,5.125,5.125,5.125,5.125,5.125,5.125,5.125,5.125,5.125,5.125,5.125,5.125,5.125,5.125,5.125,5.125,5.125,5.125,5.125,5.125,5.125,5.125,5.125,5.125,5.125,5.125,5.125,5.125,5.153846153846154,5.1875,5.222222222222222,5.2727272727272725,5.285714285714286,5.285714285714286,5.3076923076923075,5.333333333333333,5.35,5.35,5.35,5.35,5.35,5.35,5.4,5.461538461538462,5.571428571428571,5.6,5.625,5.636363636363637,5.666666666666667,5.733333333333333,5.818181818181818,5.888888888888889,5.916666666666667,5.95,5.95,5.954545454545454,6.055555555555555,6.0625,6.125,6.166666666666667,6.166666666666667,6.166666666666667,6.166666666666667,6.166666666666667,6.166666666666667,6.166666666666667,6.166666666666667,6.166666666666667,6.166666666666667,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.266666666666667,6.3125,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.625,6.625,6.625,6.625,6.625,6.625,6.625,6.625,6.625,6.625,6.625,6.625,6.625,6.625,6.625,6.625,6.625,6.625,6.625,6.722222222222222,6.722222222222222,6.722222222222222,6.722222222222222,6.722222222222222,6.722222222222222,6.722222222222222,6.722222222222222,6.722222222222222,6.722222222222222,6.722222222222222,6.722222222222222,6.722222222222222,6.722222222222222,6.722222222222222,6.722222222222222,6.722222222222222,6.722222222222222,6.722222222222222,6.733333333333333,6.769230769230769,6.8,6.888888888888889,6.9375,6.9375,6.9375,6.9375,7.055555555555555,7.055555555555555,7.055555555555555,7.055555555555555,7.055555555555555,7.055555555555555,7.055555555555555,7.055555555555555,7.055555555555555,7.055555555555555,7.055555555555555,7.055555555555555,7.055555555555555,7.055555555555555,7.1,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.583333333333333,7.666666666666667,7.666666666666667,7.7368421052631575,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.833333333333333,7.833333333333333,7.833333333333333,7.9375,7.944444444444445,7.944444444444445,7.944444444444445,7.944444444444445,7.944444444444445,7.944444444444445,7.944444444444445,7.944444444444445,7.944444444444445,7.944444444444445,7.944444444444445,7.944444444444445,7.944444444444445,7.944444444444445,7.944444444444445,8.0,8.0,8.0,8.11111111111111,8.11111111111111,8.11111111111111,8.11111111111111,8.11111111111111,8.11111111111111,8.11111111111111,8.11111111111111,8.11111111111111,8.11111111111111,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.444444444444445,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.555555555555555,8.578947368421053,8.583333333333334,8.615384615384615,8.681818181818182,8.8,8.823529411764707,9.0,9.066666666666666,9.181818181818182,9.318181818181818,9.333333333333334,9.5,9.538461538461538,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.636363636363637,9.666666666666666,9.666666666666666,9.818181818181818,9.875,9.88888888888889,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.1,10.142857142857142,10.25,10.375,10.4,10.75,10.75,10.75,10.75,10.75,10.75,10.75,10.75,10.75,10.75,10.75,10.75,10.75,10.75,10.785714285714286,10.833333333333334,10.875,10.875,10.875,10.875,10.875,10.875,10.875,10.875,10.875,10.875,10.875,10.875,10.875,10.875,10.875,10.9,11.166666666666666,11.777777777777779,12.11111111111111,12.25,12.3125,12.416666666666666,12.428571428571429,12.714285714285714,13.0,13.214285714285714,13.428571428571429,13.571428571428571,13.875,13.875,13.875,13.875,13.875,13.875,13.875,13.875,13.875,13.875,13.875,13.875,13.875,13.875,13.875,13.875,13.875,13.875,13.875,13.875,13.9,14.11111111111111,14.11111111111111,14.11111111111111,14.166666666666666,14.333333333333334,14.428571428571429,14.7,15.0,15.166666666666666,15.333333333333334,15.5,15.6,16.0,16.0,16.23076923076923,16.5,16.57894736842105,16.88888888888889,17.0,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.6,17.666666666666668,17.736842105263158,18.0,18.857142857142858,19.22222222222222,19.333333333333332,19.666666666666668,19.714285714285715,20.166666666666668,21.153846153846153,21.857142857142858,22.75,23.0,24.0,24.0,25.75,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5,31.666666666666668,32.0,32.75,35.0,36.0,36.75,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.666666666666664,42.0,42.0,42.0,42.0,46.0,53.0,53.0,53.0,53.0,53.0,53.0,55.5,62.0,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5
