TS Greedy -10 LR	Serviced: 1000, Unfair: 0, UserN :1000
Shuttle0,	0,0,0,0,0,0,0,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,5,5,5,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,7,7,7,7,8,8,8,8,8,8,8,8,9,9,9,10,10,10,10,10,10,10,9,9,9,9,9,9,8,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,3,3,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,19,19,19,18,18,18,19,19,19,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,44,44,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,43,43,43,43,44,44,44,44,44,44,44,44,43,43,43,44,44,44,44,44,44,44,44,44,44,44,44,44,45,44,44,44,43,43,27,27,27,25,25,25,25,15,15,15,14,14,14,14,14,14,6,6,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,3,3,2,2,2,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,5,5,5,4,4,4,4,4,4,4,3,3,3,3,3,3,0,0,0,0,0,0,0,0
Shuttle1,	0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,5,5,6,6,6,7,7,7,7,8,8,8,8,8,8,9,9,9,10,10,10,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,4,4,4,3,3,2,2,2,45,45,45,45,44,44,44,44,44,44,44,44,43,43,43,43,43,43,43,43,43,43,43,43,44,44,44,45,45,45,45,45,45,45,45,45,45,45,45,45,44,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,44,45,45,45,45,45,45,45,45,44,44,44,44,45,45,45,45,45,45,45,45,45,36,36,36,41,41,41,41,43,43,43,45,45,45,45,45,45,45,45,45,45,45,45,20,20,20,20,25,25,25,25,25,25,25,25,25,25,25,25,26,26,26,26,30,30,30,30,34,34,34,36,36,36,36,36,36,36,35,35,35,35,35,35,35,34,34,34,37,37,43,43,43,44,44,44,44,42,42,42,41,41,41,32,32,32,38,38,38,38,38,38,38,33,33,33,33,33,33,33,37,37,37,37,37,40,40,40,45,45,45,45,45,45,45,45,45,45,45,45,42,42,42,42,38,38,38,38,35,35,35,35,33,33,33,32,32,32,32,32,32,32,31,31,31,31,31,31,29,27,27,27,24,24,19,19,19,18,18,18,18,17,17,17,15,15,15,14,14,14,7,7,7,5,5,5,5,3,3,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shuttle2,	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,18,18,18,18,18,18,0,0,0,19,19,19,19,16,16,16,16,0,0,0,0,0,0,0,0,15,15,15,15,15,15,15,15,17,17,17,17,17,17,17,17,0,0,0,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,17,17,17,0,0,0,0,0,0,0,0,0,18,18,18,18,18,18,18,15,15,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shuttle3,	0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,16,16,16,33,33,33,33,33,33,33,33,33,33,33,28,28,28,28,28,28,28,28,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shuttle4,	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,37,37,37,37,37,33,33,33,33,45,45,45,45,45,45,45,45,35,35,35,35,35,35,35,35,35,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

How early,	-21447/1000(-21),	33,31,5,-44,-25,-11,30,-32,30,-54,-18,-86,-27,36,-40,-5,-5,20,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,8,8,8,12,12,12,26,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,1,1,1,1,-19,-19,-19,-19,-19,-19,-19,-19,-19,-19,-19,-19,-19,-19,-19,-19,-13,12,-20,12,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-34,-34,-34,-34,-34,-34,-34,-34,-34,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-48,12,14,14,14,14,14,-7,1,1,1,1,1,1,2,2,2,2,2,-7,-46,-7,-8,23,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-19,-19,-19,-19,-19,-19,-19,-19,-19,-19,-19,-19,-19,-19,-19,-19,-19,-19,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,-90,-46,-31,-8,-28,-28,-28,-28,32,32,32,32,32,32,32,32,32,32,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-31,-31,-31,-31,-31,-31,-31,-35,-35,-35,-35,-35,-35,-35,-35,-35,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,-100,-43,-43,-43,-43,-43,-43,-43,-43,-43,-50,-50,-50,-50,-50,-50,-50,-50,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,10,10,10,10,15,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,15,-20,-123,-123,-123,-123,-123,-123,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-66,-66,-66,-66,-66,-66,-66,-66,-58,-58,-58,-58,-58,-58,-58,-58,-58,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-61,-61,-61,-61,-61,-61,-61,-14,-48,-58,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-6,-6,-6,-19,23,-58,35,-50,-19,-129,-61,-52,-14,0,-3,18,-22,-22,-22,-22,-22,-22,-22,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,-76,9,31,31,31,31,31,31,31,31,31,31,31,31,31,31,-58,-50,-37,-37,-37,-37,-37,-37,-37,-37,-19,-3,-41,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,-84,-116,-108,-84,-61,-52,-41,6,10,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,-34,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,-69,-58,-50,-37,-37,-37,-37,-37,-37,-37,-37,-41,17,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,-163,-146,-121,-108,-84,-81,-61,-41,-29,6,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,-28,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,16,-102,-174,-121,-94,-98,-72,-88,-47,-41,-9,-12,10,-28,30,-158,-93,-41,-42,-43,-26,7,-13,15,37,-10,24,-165,-162,-120,-98,-72,-68,-88,-57,-36,-26,-12,-13,10,-28,7,15,37,-171,-41,-38,-38,-38,-38,-38,-38,-42,-42,-42,-42,-42,-42,-42,-42,-43,-10,7,19,18,-14,-22,-62,-44,-153,-41,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-42,-42,-42,-42,-42,-42,-42,-42,-43,-10,7,18,26,-136,-85,-77,-88,-77,-83,-65,-57,-77,-26,-15,-28,-22,-62,7,19,15,1,14,-83,-78,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-42,-42,-42,-42,-42,-42,-42,-42,-43,-23,-10,18,14,26,-151,-88,-111,-83,-65,-77,-15,-30,-33,-28,-22,-62,1,3,22,12,-66,-42,-42,-42,-42,-42,-42,-42,-42,-43,-23,14,-50,12,-149,-124,-111,-77,-30,-33,-28,-22,-62,-66,-39,22,-43,-50,-131,-82,-56,-62,-66,-21,-39,-50,11,-199,-131,-96,-82,-80,-56,-49,-62,-66,-39,-170,-135,-127,-92,-79,-79,-79,-79,-91,-91,-56,-62,-66,-60,-39,-45,-50,-198,-127,-122,-91,-91,-91,-91,-91,-91,-62,-66,-60,-64,-51,-45,-50,-106,-53,-50,-122,-64,-51,-119,-106,-106,-106,-106,-106,-106,-106,-106,-106,-106,-106,-106,-106,-106,-106,-106,-106,-50,-53,-126,-126,-126

How wait,	38143/1000(38),	25,43,8,8,30,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,16,7,7,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,7,7,38,38,38,38,38,38,38,38,38,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,49,49,49,49,49,49,18,24,24,24,24,24,24,24,24,24,24,24,24,79,57,57,57,57,57,57,57,57,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,71,16,66,66,66,66,66,6,6,6,6,6,6,6,6,6,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,91,91,91,91,91,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,22,22,22,22,27,27,27,27,27,27,27,27,27,27,27,27,27,73,56,91,91,91,91,91,91,88,88,88,88,88,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,24,15,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,91,91,91,91,91,91,40,146,80,80,73,73,73,73,73,73,73,73,56,24,15,3,58,91,91,91,91,91,91,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,62,62,62,62,62,62,62,62,62,101,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,73,73,73,73,73,73,73,73,24,38,3,90,86,57,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,44,57,27,15,3,10,89,90,89,57,57,44,27,3,49,106,24,35,38,3,10,52,52,52,52,114,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,90,57,57,49,27,7,62,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,122,151,126,118,24,62,10,14,7,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,63,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,72,61,74,57,55,55,55,55,55,55,55,55,7,23,23,23,23,23,23,23,23,23,23,23,23,23,119,167,104,84,118,108,24,62,10,14,23,7,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,47,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,22,140,160,125,132,98,70,24,62,47,10,23,7,5,66,22,7,8,187,131,57,31,62,9,31,14,145,163,94,113,98,70,77,24,66,62,10,45,23,7,5,22,7,23,9,1,169,57,46,51,31,1,31,12,9,52,22,82,157,57,46,51,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,31,1,31,12,9,6,137,81,85,82,85,66,62,23,7,21,22,37,7,22,23,2,9,23,7,18,80,57,46,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,26,31,1,31,9,18,6,7,183,100,85,82,85,83,66,62,80,23,7,21,22,13,37,7,22,23,2,35,80,88,16,20,52,26,26,26,26,26,26,26,26,31,1,18,24,20,7,27,117,155,85,66,62,80,80,88,21,22,13,37,7,22,52,2,36,19,16,31,24,27,7,129,95,62,80,80,88,50,7,22,52,2,36,29,19,24,27,7,203,129,87,95,62,80,80,64,88,50,7,22,52,36,29,19,164,121,95,80,64,53,53,53,53,75,75,50,22,52,34,36,29,19,27,24,166,95,80,75,75,75,75,75,75,22,52,34,36,39,19,24,27,27,24,80,36,39,110,115,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,24,27,110,110,110
