Proposed PG Time Per Distance 302 / 0
1.0,1.0,1.2352941176470589,1.5454545454545454,1.5454545454545454,1.8181818181818181,1.8181818181818181,1.8181818181818181,1.8181818181818181,1.8181818181818181,2.0,2.0555555555555554,2.066666666666667,2.230769230769231,2.25,2.2857142857142856,2.5,2.5,2.6,2.6,2.6,2.6,2.6,2.76,3.0555555555555554,3.0555555555555554,3.076923076923077,3.2857142857142856,3.3636363636363638,3.3636363636363638,3.3636363636363638,3.533333333333333,3.5625,3.625,3.6363636363636362,3.65,3.7058823529411766,3.7142857142857144,3.7142857142857144,3.7142857142857144,3.7142857142857144,3.8,3.8,4.0,4.2,4.2,4.2,4.2,4.2,4.25,4.285714285714286,4.333333333333333,4.35,4.363636363636363,4.368421052631579,4.4,4.416666666666667,4.7407407407407405,4.8,4.866666666666666,4.866666666666666,4.875,5.0,5.0,5.2727272727272725,5.2727272727272725,5.2727272727272725,5.2727272727272725,5.380952380952381,5.416666666666667,5.421052631578948,5.7272727272727275,5.7272727272727275,5.7272727272727275,5.7272727272727275,5.7272727272727275,5.733333333333333,5.928571428571429,6.0,6.3125,6.421052631578948,6.428571428571429,6.428571428571429,6.428571428571429,6.428571428571429,6.428571428571429,6.4375,6.538461538461538,6.538461538461538,6.909090909090909,6.909090909090909,6.909090909090909,6.909090909090909,7.052631578947368,7.090909090909091,7.176470588235294,7.181818181818182,7.3,7.4,7.4,7.4,7.4,7.571428571428571,7.583333333333333,7.777777777777778,7.8,7.8,7.8,7.818181818181818,7.857142857142857,8.25,8.333333333333334,8.333333333333334,8.4,8.545454545454545,8.714285714285714,9.0,9.0,9.047619047619047,9.2,9.4,9.578947368421053,9.909090909090908,9.909090909090908,9.909090909090908,9.909090909090908,9.909090909090908,10.153846153846153,10.363636363636363,10.363636363636363,10.375,10.454545454545455,10.454545454545455,10.454545454545455,10.454545454545455,10.545454545454545,10.571428571428571,10.571428571428571,10.571428571428571,10.571428571428571,10.571428571428571,10.727272727272727,11.0,11.0,11.0,11.75,11.857142857142858,11.857142857142858,11.857142857142858,11.857142857142858,12.0,12.181818181818182,12.181818181818182,12.181818181818182,12.2,12.2,12.2,12.2,12.23076923076923,12.6,12.6,12.6,12.6,12.6,12.6,12.6,12.818181818181818,12.818181818181818,12.818181818181818,13.0,13.11111111111111,13.153846153846153,13.363636363636363,13.4,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.9,14.090909090909092,14.571428571428571,14.571428571428571,14.571428571428571,14.636363636363637,14.636363636363637,14.636363636363637,14.714285714285714,14.9,14.909090909090908,15.0,15.0,15.636363636363637,15.636363636363637,15.636363636363637,15.636363636363637,15.636363636363637,15.857142857142858,15.857142857142858,15.857142857142858,16.0,16.0,16.2,16.2,16.2,16.2,16.2,16.2,16.23076923076923,16.5,16.545454545454547,17.0,17.0,17.0,17.0,17.272727272727273,17.272727272727273,17.272727272727273,17.4,17.4,17.4,17.4,17.4,17.545454545454547,17.545454545454547,17.545454545454547,17.545454545454547,17.545454545454547,18.142857142857142,18.6,18.6,18.6,18.714285714285715,18.714285714285715,18.727272727272727,19.333333333333332,19.4,19.90909090909091,20.0,20.0,20.0,20.0,20.0,20.818181818181817,20.90909090909091,21.0,21.0,21.0,21.727272727272727,21.727272727272727,21.727272727272727,21.727272727272727,22.1,22.25,22.545454545454547,22.545454545454547,22.545454545454547,22.545454545454547,22.545454545454547,22.818181818181817,22.818181818181817,22.818181818181817,23.7,24.09090909090909,24.09090909090909,24.09090909090909,24.09090909090909,24.09090909090909,24.142857142857142,24.142857142857142,24.142857142857142,24.142857142857142,24.142857142857142,26.0,26.0,26.0,26.0,26.75,26.785714285714285,27.818181818181817,28.272727272727273,28.272727272727273,28.545454545454547,28.636363636363637,29.22222222222222,29.6,30.416666666666668,32.8,33.57142857142857,36.5,44.166666666666664,44.333333333333336,47.666666666666664,48.333333333333336,58.5,88.0,106.66666666666667
